file,class,method,variable,usage
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\PoseClassifier.java,com.google.mlkit.vision.demo.java.posedetector.classification.PoseClassifier,classify/1[java.util.List<com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D>],poseSamples,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\PoseClassifier.java,com.google.mlkit.vision.demo.java.posedetector.classification.PoseClassifier,classify/1[java.util.List<com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D>],meanDistanceTopK,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\PoseClassifier.java,com.google.mlkit.vision.demo.java.posedetector.classification.PoseClassifier,classify/1[java.util.List<com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D>],maxDistanceTopK,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\PoseClassifier.java,com.google.mlkit.vision.demo.java.posedetector.classification.PoseClassifier,classify/1[java.util.List<com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D>],axesWeights,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\PoseClassifier.java,com.google.mlkit.vision.demo.java.posedetector.classification.PoseClassifier,"PoseClassifier/4[java.util.List<com.google.mlkit.vision.demo.java.posedetector.classification.PoseSample>,int,int,com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D]",poseSamples,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\PoseClassifier.java,com.google.mlkit.vision.demo.java.posedetector.classification.PoseClassifier,"PoseClassifier/4[java.util.List<com.google.mlkit.vision.demo.java.posedetector.classification.PoseSample>,int,int,com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D]",meanDistanceTopK,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\PoseClassifier.java,com.google.mlkit.vision.demo.java.posedetector.classification.PoseClassifier,"PoseClassifier/4[java.util.List<com.google.mlkit.vision.demo.java.posedetector.classification.PoseSample>,int,int,com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D]",maxDistanceTopK,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\PoseClassifier.java,com.google.mlkit.vision.demo.java.posedetector.classification.PoseClassifier,"PoseClassifier/4[java.util.List<com.google.mlkit.vision.demo.java.posedetector.classification.PoseSample>,int,int,com.google.mlkit.vision.demo.java.posedetector.classification.PointF3D]",axesWeights,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,reset/0,TAG,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,reset/0,content,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,reset/0,recognitionTask,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,setTriggerRecognitionAfterInput/1[boolean],triggerRecognitionAfterInput,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,addNewTouchEvent/1[com.google.mlkit.samples.vision.digitalink.MotionEvent],uiHandler,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,addNewTouchEvent/1[com.google.mlkit.samples.vision.digitalink.MotionEvent],inkBuilder,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,addNewTouchEvent/1[com.google.mlkit.samples.vision.digitalink.MotionEvent],triggerRecognitionAfterInput,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,addNewTouchEvent/1[com.google.mlkit.samples.vision.digitalink.MotionEvent],TIMEOUT_TRIGGER,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,addNewTouchEvent/1[com.google.mlkit.samples.vision.digitalink.MotionEvent],strokeBuilder,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,addNewTouchEvent/1[com.google.mlkit.samples.vision.digitalink.MotionEvent],stateChangedSinceLastRequest,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,resetCurrentInk/0,inkBuilder,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,resetCurrentInk/0,strokeBuilder,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,resetCurrentInk/0,stateChangedSinceLastRequest,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,setContentChangedListener/1[com.google.mlkit.samples.vision.digitalink.StrokeManager.ContentChangedListener],contentChangedListener,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,commitResult/0,contentChangedListener,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,commitResult/0,clearCurrentInkAfterRecognition,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,commitResult/0,recognitionTask,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,commitResult/0,content,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,download/0,modelManager,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,setDownloadedModelsChangedListener/1[com.google.mlkit.samples.vision.digitalink.StrokeManager.DownloadedModelsChangedListener],downloadedModelsChangedListener,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,refreshDownloadedModelsStatus/0,downloadedModelsChangedListener,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,refreshDownloadedModelsStatus/0,modelManager,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,recognize/0,uiHandler,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,recognize/0,inkBuilder,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,recognize/0,modelManager,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,recognize/0,TIMEOUT_TRIGGER,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,recognize/0,CONVERSION_TIMEOUT_MS,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,recognize/0,recognitionTask,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,recognize/0,stateChangedSinceLastRequest,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,deleteActiveModel/0,modelManager,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,getCurrentInk/0,inkBuilder,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,getStatus/0,status,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,setClearCurrentInkAfterRecognition/1[boolean],clearCurrentInkAfterRecognition,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,getContent/0,content,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,setActiveModel/1[java.lang.String],modelManager,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,setStatusChangedListener/1[com.google.mlkit.samples.vision.digitalink.StrokeManager.StatusChangedListener],statusChangedListener,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,setStatus/1[java.lang.String],statusChangedListener,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\digitalink\app\src\main\java\com\google\mlkit\samples\vision\digitalink\StrokeManager.java,com.google.mlkit.samples.vision.digitalink.StrokeManager,setStatus/1[java.lang.String],status,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\automl\app\src\main\java\com\google\mlkit\vision\automl\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.automl.demo.InferenceInfoGraphic,"InferenceInfoGraphic/3[com.google.mlkit.vision.automl.demo.GraphicOverlay,double,java.lang.Integer]",TEXT_SIZE,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\automl\app\src\main\java\com\google\mlkit\vision\automl\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.automl.demo.InferenceInfoGraphic,"InferenceInfoGraphic/3[com.google.mlkit.vision.automl.demo.GraphicOverlay,double,java.lang.Integer]",overlay,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\automl\app\src\main\java\com\google\mlkit\vision\automl\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.automl.demo.InferenceInfoGraphic,"InferenceInfoGraphic/3[com.google.mlkit.vision.automl.demo.GraphicOverlay,double,java.lang.Integer]",latency,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\automl\app\src\main\java\com\google\mlkit\vision\automl\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.automl.demo.InferenceInfoGraphic,"InferenceInfoGraphic/3[com.google.mlkit.vision.automl.demo.GraphicOverlay,double,java.lang.Integer]",framesPerSecond,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\automl\app\src\main\java\com\google\mlkit\vision\automl\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.automl.demo.InferenceInfoGraphic,"InferenceInfoGraphic/3[com.google.mlkit.vision.automl.demo.GraphicOverlay,double,java.lang.Integer]",textPaint,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\automl\app\src\main\java\com\google\mlkit\vision\automl\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.automl.demo.InferenceInfoGraphic,"InferenceInfoGraphic/3[com.google.mlkit.vision.automl.demo.GraphicOverlay,double,java.lang.Integer]",TEXT_COLOR,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\automl\app\src\main\java\com\google\mlkit\vision\automl\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.automl.demo.InferenceInfoGraphic,draw/1[com.google.mlkit.vision.automl.demo.Canvas],TEXT_SIZE,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\automl\app\src\main\java\com\google\mlkit\vision\automl\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.automl.demo.InferenceInfoGraphic,draw/1[com.google.mlkit.vision.automl.demo.Canvas],overlay,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\automl\app\src\main\java\com\google\mlkit\vision\automl\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.automl.demo.InferenceInfoGraphic,draw/1[com.google.mlkit.vision.automl.demo.Canvas],latency,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\automl\app\src\main\java\com\google\mlkit\vision\automl\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.automl.demo.InferenceInfoGraphic,draw/1[com.google.mlkit.vision.automl.demo.Canvas],textPaint,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\automl\app\src\main\java\com\google\mlkit\vision\automl\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.automl.demo.InferenceInfoGraphic,draw/1[com.google.mlkit.vision.automl.demo.Canvas],framesPerSecond,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,InferenceInfoGraphic/1[com.google.mlkit.vision.demo.GraphicOverlay],overlay,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,InferenceInfoGraphic/1[com.google.mlkit.vision.demo.GraphicOverlay],showLatencyInfo,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,"InferenceInfoGraphic/4[com.google.mlkit.vision.demo.GraphicOverlay,long,long,java.lang.Integer]",TEXT_SIZE,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,"InferenceInfoGraphic/4[com.google.mlkit.vision.demo.GraphicOverlay,long,long,java.lang.Integer]",overlay,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,"InferenceInfoGraphic/4[com.google.mlkit.vision.demo.GraphicOverlay,long,long,java.lang.Integer]",framesPerSecond,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,"InferenceInfoGraphic/4[com.google.mlkit.vision.demo.GraphicOverlay,long,long,java.lang.Integer]",textPaint,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,"InferenceInfoGraphic/4[com.google.mlkit.vision.demo.GraphicOverlay,long,long,java.lang.Integer]",frameLatency,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,"InferenceInfoGraphic/4[com.google.mlkit.vision.demo.GraphicOverlay,long,long,java.lang.Integer]",TEXT_COLOR,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,"InferenceInfoGraphic/4[com.google.mlkit.vision.demo.GraphicOverlay,long,long,java.lang.Integer]",detectorLatency,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,draw/1[com.google.mlkit.vision.demo.Canvas],TEXT_SIZE,5
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,draw/1[com.google.mlkit.vision.demo.Canvas],overlay,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,draw/1[com.google.mlkit.vision.demo.Canvas],showLatencyInfo,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,draw/1[com.google.mlkit.vision.demo.Canvas],textPaint,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,draw/1[com.google.mlkit.vision.demo.Canvas],framesPerSecond,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,draw/1[com.google.mlkit.vision.demo.Canvas],frameLatency,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\InferenceInfoGraphic.java,com.google.mlkit.vision.demo.InferenceInfoGraphic,draw/1[com.google.mlkit.vision.demo.Canvas],detectorLatency,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\translate\app\src\main\java\com\google\mlkit\samples\nl\translate\java\TranslateViewModel.java,com.google.mlkit.samples.nl.translate.java.TranslateViewModel$Language,Language/1[java.lang.String],code,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\translate\app\src\main\java\com\google\mlkit\samples\nl\translate\java\TranslateViewModel.java,com.google.mlkit.samples.nl.translate.java.TranslateViewModel$Language,equals/1[java.lang.Object],code,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\translate\app\src\main\java\com\google\mlkit\samples\nl\translate\java\TranslateViewModel.java,com.google.mlkit.samples.nl.translate.java.TranslateViewModel$Language,getDisplayName/0,code,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\translate\app\src\main\java\com\google\mlkit\samples\nl\translate\java\TranslateViewModel.java,com.google.mlkit.samples.nl.translate.java.TranslateViewModel$Language,hashCode/0,code,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\translate\app\src\main\java\com\google\mlkit\samples\nl\translate\java\TranslateViewModel.java,com.google.mlkit.samples.nl.translate.java.TranslateViewModel$Language,getCode/0,code,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\translate\app\src\main\java\com\google\mlkit\samples\nl\translate\java\TranslateViewModel.java,com.google.mlkit.samples.nl.translate.java.TranslateViewModel$Language,toString/0,code,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\EMASmoothing.java,com.google.mlkit.vision.demo.java.posedetector.classification.EMASmoothing,"EMASmoothing/2[int,float]",windowSize,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\EMASmoothing.java,com.google.mlkit.vision.demo.java.posedetector.classification.EMASmoothing,"EMASmoothing/2[int,float]",alpha,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\mlkit\android\vision-quickstart\app\src\main\java\com\google\mlkit\vision\demo\java\posedetector\classification\EMASmoothing.java,com.google.mlkit.vision.demo.java.posedetector.classification.EMASmoothing,"EMASmoothing/2[int,float]",window,1
